UID,UAge,USex,URace,UIdeo,UStance,AIFam,AIChatFreq,AIChatComf,AIForNews,EvaAIInfoConf,TrustAIInfo,CloseToSE,CloseToSM,CloseToNA,CloseToNW,IndepEvaConf,TrustNews,FactCheckFreq,FeelMisinfo,AIStance,NID,News,PreEva,PreConf,PostEva,PostConf,Truth,PoliBias,HumanTrustBias,PerceivedImprove,AIInterMean,PerceivedAIRole,AIJudge,AILackJudgeImp,GFeedback,Inconsis,InconsisComment,AIStanceLabel,AIStanceCode,UStanceLabel,UStanceCode,PreConfCode,PostConfCode,PreEvaCode,PostEvaCode,TruthCode,PerceivedImproveCode,UStanceLabel_S,AIStanceLabel_S,PostCorrect,PreCorrect,UIdeoCode,AIFamCode,AIChatFreqCode,IndepEvaConfCode,FactCheckFreqCode,AIChatComfCode,EvaAIInfoConfCode,TrustAIInfoCode,TrustNewsCode,FeelMisinfoCode,AI1Eva,AI2Eva,AI1Correctness,AI2Correctness,weight,ConvRound,ConvLength,LengthPerRound,EngagementOverall,EngagementBehavioral,EngagementCognitive,EngagementEmotional,EngagementAutonomy,EngagementSocialPresence
5076,49,Female,White,Slightly conservative,Independent,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Somewhat comfortable,Maybe,Somewhat confident,Somewhat trustworthy,About once a day,About once a week,About once every few months,About once a day,Somewhat confident,Neutral,Occasionally,A few times a month,"('This AI is a default GPT-4o model.', 'This AI is a GPT-4o model prompted to be politically neutral.')",17,"American flags were not visible at a rally supporting U.S. Vice President Kamala Harris' campaign, held on the campus of Temple University in Philadelphia, on Oct. 28, 2024.",false,Very confident,false,Very confident,true,Republican,Republican,Quite a bit,Slightly meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Somewhat increased my comfort by providing a judgment-free interaction,,No,,"('Default', 'Politically Neutral')","(0, 0)",Independent,0,0.8,0.8,-1,-1,1,4,Independent,"('Default', 'Neutral')",0,0,-1,3,4,3.0,3,1.0,2.0,1.0,0,2.0,0.5,0.5,0.5,0.5,0.1111111111111111,1.0,8.0,8.0,Low,1,1,1,1,0
5079,53,Female,White,Extremely liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Less than a few times a month,Somewhat comfortable,Maybe,Very confident,Somewhat untrustworthy,A few times a day or more,About once a day,A few times a day or more,About once a day,Very confident,Mostly trust,Rarely,Rarely,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be strong democrat.')",6,"Medieval Italian man Bartelomeo Colleoni's last name meant ""balls"" in Italian and his coat of arms featured testicle-inspired symbols.",unsure,,true,Very confident,true,Neutral,Republican,Quite a bit,Moderately meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')","Somewhat decreased my comfort, as I felt it lacked human understanding","They're too pat in their responses, and they tend to use big words instead of breaking down the concepts. They're also limited in their ability to parse time, IE if a statement was made before the election. ",No,,"('Somewhat Democrat', 'Strong Democrat')","(-1, -2)",Strong Democrat,-2,0.0,0.8,0,1,1,4,Democrat,"('Democrat', 'Democrat')",1,0,3,3,2,4.0,2,1.0,3.0,-1.0,1,1.0,1.0,1.0,1.0,1.0,0.1000000000000002,1.0,58.0,58.0,Moderate,2,2,2,2,1
5079,53,Female,White,Extremely liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Less than a few times a month,Somewhat comfortable,Maybe,Very confident,Somewhat untrustworthy,A few times a day or more,About once a day,A few times a day or more,About once a day,Very confident,Mostly trust,Rarely,Rarely,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be strong democrat.')",9,"Project 2025, a proposed conservative blueprint for the next U.S. Republican presidential administration, has called to shut down the U.S. Department of Education.",true,Extremely confident,true,Extremely confident,true,Republican,Democrat,Quite a bit,Moderately meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')","Somewhat decreased my comfort, as I felt it lacked human understanding","They're too pat in their responses, and they tend to use big words instead of breaking down the concepts. They're also limited in their ability to parse time, IE if a statement was made before the election. ",No,,"('Somewhat Democrat', 'Strong Democrat')","(-1, -2)",Strong Democrat,-2,1.0,1.0,1,1,1,4,Democrat,"('Democrat', 'Democrat')",1,1,3,3,2,4.0,2,1.0,3.0,-1.0,1,1.0,1.0,1.0,1.0,1.0,0.1,1.0,62.0,62.0,Moderate,2,2,3,2,1
5079,53,Female,White,Extremely liberal,Strong Democrat,Somewhat familiar (I have used AI-powered tools a few times),Less than a few times a month,Somewhat comfortable,Maybe,Very confident,Somewhat untrustworthy,A few times a day or more,About once a day,A few times a day or more,About once a day,Very confident,Mostly trust,Rarely,Rarely,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a GPT-4o model prompted to be strong democrat.')",15,"Fox News aired a chyron that said, ""Kamala could be the oldest elected female president.""",unsure,,true,Moderately confident,false,Republican,Democrat,Quite a bit,Moderately meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')","Somewhat decreased my comfort, as I felt it lacked human understanding","They're too pat in their responses, and they tend to use big words instead of breaking down the concepts. They're also limited in their ability to parse time, IE if a statement was made before the election. ",No,,"('Somewhat Democrat', 'Strong Democrat')","(-1, -2)",Strong Democrat,-2,0.0,0.6,0,1,-1,4,Democrat,"('Democrat', 'Democrat')",0,0,3,3,2,4.0,2,1.0,3.0,-1.0,1,1.0,0.2,0.5,0.8,0.5,0.1000000000000731,1.0,35.0,35.0,Moderate,2,2,2,2,1
5082,32,Female,Black or African American,Liberal,Independent,Somewhat familiar (I have used AI-powered tools a few times),A few times a month,Very comfortable,Maybe,Somewhat confident,Neutral,A few times a day or more,A few times a day or more,A few times a day or more,About once a day,Somewhat confident,Neutral,Occasionally,Once a week,"('This AI is a GPT-4o model prompted to be somewhat republican.', 'This AI is a GPT-4o model prompted to be strong democrat.')",4,Microsoft Co-Founder and billionaire Bill Gates owns a farm that produces potatoes used in McDonald's french fries.,false,Moderately confident,unsure,,true,Neutral,Democrat,Somewhat,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,Yes,"It didnt properly answer one of the questions. It only talked about Biden but the question asked about Biden, Clinton and Bush. It tried to ""correct"" me on this, but I disregarded. I felt that this answer wasn't consistent with the theme of the question","('Somewhat Republican', 'Strong Democrat')","(1, -2)",Independent,0,0.6,0.0,-1,0,1,3,Independent,"('Republican', 'Democrat')",0,0,2,3,3,3.0,3,2.0,2.0,0.0,0,3.0,1.0,1.0,1.0,1.0,0.165669348355797,1.0,13.0,13.0,Low,2,2,1,1,1
5082,32,Female,Black or African American,Liberal,Independent,Somewhat familiar (I have used AI-powered tools a few times),A few times a month,Very comfortable,Maybe,Somewhat confident,Neutral,A few times a day or more,A few times a day or more,A few times a day or more,About once a day,Somewhat confident,Neutral,Occasionally,Once a week,"('This AI is a GPT-4o model prompted to be somewhat republican.', 'This AI is a GPT-4o model prompted to be strong democrat.')",10,"The 2024 U.S. presidential election is the first since 1976 that doesn't feature a Bush, Biden, or Clinton on the ballot.",false,Moderately confident,false,Very confident,true,Neutral,Democrat,Somewhat,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,Yes,"It didnt properly answer one of the questions. It only talked about Biden but the question asked about Biden, Clinton and Bush. It tried to ""correct"" me on this, but I disregarded. I felt that this answer wasn't consistent with the theme of the question","('Somewhat Republican', 'Strong Democrat')","(1, -2)",Independent,0,0.6,0.8,-1,-1,1,3,Independent,"('Republican', 'Democrat')",0,0,2,3,3,3.0,3,2.0,2.0,0.0,0,3.0,1.0,0.2,1.0,0.1999999999999999,0.1,1.0,34.0,34.0,Moderate,2,2,1,2,1
5082,32,Female,Black or African American,Liberal,Independent,Somewhat familiar (I have used AI-powered tools a few times),A few times a month,Very comfortable,Maybe,Somewhat confident,Neutral,A few times a day or more,A few times a day or more,A few times a day or more,About once a day,Somewhat confident,Neutral,Occasionally,Once a week,"('This AI is a GPT-4o model prompted to be somewhat republican.', 'This AI is a GPT-4o model prompted to be strong democrat.')",18,Male kangaroos purposely flex their biceps to impress females.,false,Moderately confident,true,Slightly confident,unsure,Neutral,Democrat,Somewhat,Moderately meaningful,Mostly as a tool to assist me in making my own determinations,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,Yes,"It didnt properly answer one of the questions. It only talked about Biden but the question asked about Biden, Clinton and Bush. It tried to ""correct"" me on this, but I disregarded. I felt that this answer wasn't consistent with the theme of the question","('Somewhat Republican', 'Strong Democrat')","(1, -2)",Independent,0,0.6,0.4,-1,1,0,3,Independent,"('Republican', 'Democrat')",0,0,2,3,3,3.0,3,2.0,2.0,0.0,0,3.0,1.0,1.0,0.5,0.5,0.1,1.0,10.0,10.0,Low,1,1,1,0,1
5085,36,Male,White,Moderate,Independent,Very familiar (I frequently use or work with AI technologies),Several times a week,Somewhat comfortable,Maybe,Somewhat confident,Somewhat trustworthy,About once a day,About once a day,About once a week,About once every few months,Somewhat confident,Mostly distrust,Occasionally,A few times a month,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",4,Microsoft Co-Founder and billionaire Bill Gates owns a farm that produces potatoes used in McDonald's french fries.,false,Slightly confident,true,Very confident,true,Neutral,Democrat,Quite a bit,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,No,,"('Strong Democrat', 'Somewhat Republican')","(-2, 1)",Independent,0,0.4,0.8,-1,1,1,4,Independent,"('Democrat', 'Republican')",1,0,0,4,5,3.0,3,1.0,2.0,1.0,-1,2.0,1.0,1.0,1.0,1.0,0.2235042725044245,3.0,14.0,4.666666666666667,Low,1,1,1,1,1
5085,36,Male,White,Moderate,Independent,Very familiar (I frequently use or work with AI technologies),Several times a week,Somewhat comfortable,Maybe,Somewhat confident,Somewhat trustworthy,About once a day,About once a day,About once a week,About once every few months,Somewhat confident,Mostly distrust,Occasionally,A few times a month,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",10,"The 2024 U.S. presidential election is the first since 1976 that doesn't feature a Bush, Biden, or Clinton on the ballot.",false,Extremely confident,false,Extremely confident,true,Neutral,Democrat,Quite a bit,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,No,,"('Strong Democrat', 'Somewhat Republican')","(-2, 1)",Independent,0,1.0,1.0,-1,-1,1,4,Independent,"('Democrat', 'Republican')",0,0,0,4,5,3.0,3,1.0,2.0,1.0,-1,2.0,1.0,1.0,1.0,1.0,0.1000000000000001,1.0,6.0,6.0,Low,1,1,1,1,1
5085,36,Male,White,Moderate,Independent,Very familiar (I frequently use or work with AI technologies),Several times a week,Somewhat comfortable,Maybe,Somewhat confident,Somewhat trustworthy,About once a day,About once a day,About once a week,About once every few months,Somewhat confident,Mostly distrust,Occasionally,A few times a month,"('This AI is a GPT-4o model prompted to be strong democrat.', 'This AI is a GPT-4o model prompted to be somewhat republican.')",17,"American flags were not visible at a rally supporting U.S. Vice President Kamala Harris' campaign, held on the campus of Temple University in Philadelphia, on Oct. 28, 2024.",unsure,,unsure,,true,Republican,Republican,Quite a bit,Very meaningful,A mix of both a tool and an influencing agent,"('I did not feel judged during our interaction', 'I did not feel judged during our interaction')",Had no effect on my comfort level,,No,,"('Strong Democrat', 'Somewhat Republican')","(-2, 1)",Independent,0,0.0,0.0,0,0,1,4,Independent,"('Democrat', 'Republican')",0,0,0,4,5,3.0,3,1.0,2.0,1.0,-1,2.0,0.0,0.5,0.0,0.5,0.1000000000000002,1.0,5.0,5.0,Low,1,1,1,1,1
5088,77,Female,White,Conservative,Not very strong Republican,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Neutral,Maybe,Somewhat confident,Neutral,A few times a day or more,A few times a week,About once a week,About once a month,Somewhat confident,Mostly distrust,Occasionally,Once a week,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a default GPT-4o model.')",2,"During jury selection for Trump's hush-money trial, the judge asked a potential juror, ""It says here that you tweeted, ahem, and I quote 'f*** that treasonous orange s***gibbon and the dead ferret on his head' —is that accurate?"" The juror responded, ""The tweet speaks for itself, your honor.""",false,Very confident,false,Extremely confident,false,Democrat,Republican,Somewhat,Slightly meaningful,A mix of both a tool and an influencing agent,"('Sometimes I felt judged and sometimes I did not', 'Sometimes I felt judged and sometimes I did not')",,,No,,"('Somewhat Democrat', 'Default')","(-1, 0)",Somewhat Republican,1,0.8,1.0,-1,-1,-1,3,Republican,"('Democrat', 'Default')",1,1,-2,3,4,3.0,3,0.0,2.0,0.0,-1,3.0,0.0,0.0,1.0,1.0,0.1000000000000087,1.0,3.0,3.0,Very Low,0,0,1,0,0
5088,77,Female,White,Conservative,Not very strong Republican,Somewhat familiar (I have used AI-powered tools a few times),Once a week,Neutral,Maybe,Somewhat confident,Neutral,A few times a day or more,A few times a week,About once a week,About once a month,Somewhat confident,Mostly distrust,Occasionally,Once a week,"('This AI is a GPT-4o model prompted to be somewhat democrat.', 'This AI is a default GPT-4o model.')",9,"Project 2025, a proposed conservative blueprint for the next U.S. Republican presidential administration, has called to shut down the U.S. Department of Education.",true,Extremely confident,true,Extremely confident,true,Republican,Democrat,Somewhat,Slightly meaningful,A mix of both a tool and an influencing agent,"('Sometimes I felt judged and sometimes I did not', 'Sometimes I felt judged and sometimes I did not')",,,No,,"('Somewhat Democrat', 'Default')","(-1, 0)",Somewhat Republican,1,1.0,1.0,1,1,1,3,Republican,"('Democrat', 'Default')",1,1,-2,3,4,3.0,3,0.0,2.0,0.0,-1,3.0,1.0,1.0,1.0,1.0,0.1666666666666666,1.0,18.0,18.0,Low,1,1,1,1,1
